Participant_ID,Trial_ID,Condition,Stimulus_Word,Stimulus_Color,Response_Key,Correct_Response,Reaction_Time_ms,Accuracy,Trial_Order,Feedback,Age,Gender,Session_Number
P0018,38.0,Incongruent,Red,Red,Space,0.0,463.837444491906,1.0,38.0,None,,F,1.0
P0019,39.0,Congruent,Green,Green,Space,1.0,256.0230586763809,1.0,39.0,None,37.0,M,
P0020,40.0,Incongruent,Green,Green,Space,0.0,595.666489700371,1.0,40.0,None,52.0,F,1.0
P0001,41.0,Incongruent,Red,Green,Space,0.0,797.6268026184994,0.0,41.0,None,36.0,M,1.0
P0002,42.0,Neutral,Green,Green,Space,0.0,465.49605147469384,,42.0,None,23.0,M,1.0
P0003,43.0,Neutral,Red,Green,Space,1.0,387.15411847418807,,43.0,None,31.0,M,1.0
P0004,44.0,Congruent,Blue,Yellow,Space,1.0,218.15345394523845,1.0,44.0,None,38.0,M,1.0
P0005,45.0,Incongruent,Blue,Green,Space,0.0,693.0228773250404,0.0,45.0,None,44.0,M,1.0
P0006,46.0,Incongruent,Yellow,Green,Space,0.0,,0.0,46.0,None,25.0,F,1.0
P0007,47.0,Neutral,,Blue,Space,0.0,411.34181063777964,0.0,47.0,None,20.0,M,1.0
P0008,48.0,Neutral,Blue,Yellow,Space,1.0,314.48670021120813,1.0,48.0,None,29.0,F,1.0
P0009,1.0,Congruent,Green,Green,Space,1.0,292.29929439216824,0.0,1.0,None,18.0,M,2.0
P0010,2.0,Incongruent,Blue,Blue,Space,0.0,978.5278092490532,1.0,2.0,None,56.0,F,2.0
P0011,3.0,Incongruent,Red,Red,Space,0.0,892.9670397045259,0.0,3.0,None,18.0,F,2.0
P0012,4.0,Congruent,Green,Red,Space,1.0,232.19075128966182,,,,18.0,M,2.0
P0013,5.0,Incongruent,Red,Green,Space,0.0,593.1192991584516,1.0,5.0,None,42.0,M,2.0
P0014,6.0,Neutral,Blue,Red,Space,1.0,361.609270558203,1.0,6.0,None,30.0,F,2.0
P0015,7.0,Neutral,Red,Green,Space,0.0,264.3826795059,1.0,7.0,None,23.0,M,2.0
P0016,8.0,Neutral,Yellow,Yellow,Space,0.0,235.41528420958994,1.0,8.0,None,18.0,F,2.0
P0017,,Neutral,Yellow,Red,,0.0,457.30071372506916,1.0,9.0,None,24.0,M,2.0
P0018,10.0,Incongruent,Yellow,Red,Space,0.0,997.3568631977049,0.0,10.0,None,22.0,F,2.0
P0019,11.0,Incongruent,Yellow,Red,Space,0.0,634.5824615884707,0.0,11.0,None,37.0,M,2.0
P0020,12.0,Congruent,Red,Blue,Space,1.0,255.38269858690649,1.0,12.0,None,52.0,F,2.0
P0001,13.0,Congruent,Yellow,Green,Space,1.0,242.43519002052912,1.0,13.0,None,36.0,M,2.0
P0002,14.0,Neutral,Red,Yellow,,0.0,534.256666183993,0.0,14.0,None,23.0,M,2.0
P0003,15.0,Neutral,Yellow,Blue,Space,1.0,470.6214105537554,1.0,15.0,None,31.0,M,2.0
P0004,16.0,Neutral,Red,Green,Space,0.0,342.54697406976084,1.0,16.0,None,38.0,M,2.0
P0005,17.0,Congruent,Blue,Blue,Space,1.0,280.12718131545427,1.0,17.0,None,44.0,M,2.0
P0006,18.0,Neutral,Blue,Green,Space,1.0,525.2259871500805,0.0,18.0,None,25.0,F,2.0
P0007,19.0,Neutral,Red,Yellow,Space,0.0,267.02583595758995,1.0,19.0,None,20.0,M,2.0
P0008,20.0,Congruent,Red,Blue,Space,1.0,418.67780079235604,1.0,20.0,None,29.0,F,2.0
P0009,21.0,Congruent,Blue,Green,Space,1.0,272.50464422158217,1.0,21.0,None,18.0,M,2.0
P0010,22.0,Incongruent,Green,Red,Space,0.0,477.30874020885386,1.0,22.0,None,56.0,F,2.0
P0011,23.0,Incongruent,Red,Yellow,Space,0.0,661.6230879203978,1.0,23.0,None,18.0,F,2.0
P0012,24.0,Neutral,Green,Yellow,Space,0.0,332.4794671185295,1.0,24.0,None,18.0,M,2.0
P0013,25.0,Incongruent,Blue,Yellow,Space,0.0,543.522038032617,1.0,25.0,None,42.0,M,2.0
P0014,26.0,Congruent,Red,Red,Space,1.0,299.9992474700582,1.0,26.0,None,30.0,F,2.0
P0015,27.0,Neutral,Yellow,Blue,Space,0.0,752.6904952398595,1.0,27.0,None,23.0,M,2.0
P0016,28.0,Neutral,Yellow,Yellow,Space,0.0,431.96439507633016,1.0,28.0,None,18.0,F,2.0
P0017,29.0,Incongruent,Red,Blue,Space,0.0,1358.8786961715514,1.0,29.0,None,24.0,M,
P0018,30.0,Incongruent,Green,Yellow,Space,0.0,529.776732501906,1.0,30.0,None,22.0,F,
P0019,31.0,Incongruent,Red,Red,Space,0.0,683.4474351615378,0.0,31.0,None,37.0,M,2.0
P0020,32.0,Neutral,Yellow,Blue,Space,1.0,325.28294081821065,1.0,32.0,None,52.0,F,2.0
P0001,33.0,Incongruent,Blue,Yellow,Space,0.0,482.72801110449257,1.0,33.0,None,36.0,M,2.0
P0002,34.0,Incongruent,Yellow,Yellow,Space,0.0,694.8205789978798,1.0,34.0,None,23.0,M,2.0
P0003,35.0,Congruent,Blue,Green,Space,1.0,204.58491039051046,1.0,35.0,None,31.0,M,2.0
P0004,36.0,Neutral,Green,Red,Space,0.0,272.13972253476754,1.0,36.0,None,38.0,M,2.0
P0005,37.0,Congruent,Blue,Blue,Space,1.0,335.17996590069663,1.0,37.0,None,44.0,M,2.0
P0006,38.0,Neutral,Red,Green,Space,0.0,651.6519139313397,0.0,38.0,None,25.0,F,2.0
P0007,39.0,Congruent,Red,Green,Space,1.0,227.4785169402192,1.0,39.0,None,20.0,M,2.0
P0008,40.0,Neutral,Blue,Yellow,Space,0.0,400.5103690675531,1.0,40.0,None,29.0,F,2.0
P0009,41.0,Neutral,Red,Red,Space,0.0,742.4083918905968,1.0,41.0,None,18.0,M,2.0
P0010,42.0,Congruent,Green,Green,Space,1.0,335.794482106928,1.0,42.0,None,56.0,F,2.0
P0011,43.0,Congruent,Blue,Green,Space,1.0,337.7683152676133,1.0,43.0,None,18.0,F,2.0
P0012,44.0,Incongruent,Blue,Green,Space,0.0,453.17965942757394,1.0,44.0,None,18.0,M,2.0
,45.0,Congruent,Green,Green,Space,1.0,184.9121092573288,,45.0,None,42.0,M,2.0
P0014,46.0,Neutral,Blue,Green,,0.0,301.8426066957843,1.0,46.0,None,30.0,F,2.0
P0015,47.0,Congruent,Blue,Blue,Space,1.0,347.631317716961,1.0,47.0,None,23.0,M,2.0
P0016,48.0,Neutral,Green,Blue,Space,1.0,447.67896010064777,1.0,48.0,None,18.0,F,2.0
P0017,1.0,Neutral,Yellow,Yellow,Space,0.0,500.5858209899511,1.0,1.0,None,24.0,M,3.0
P0018,2.0,Incongruent,Red,Green,Space,0.0,566.5618692220993,1.0,2.0,None,22.0,F,3.0
P0019,3.0,Congruent,Green,Blue,Space,1.0,165.74764520970163,1.0,3.0,None,37.0,M,3.0
P0020,4.0,Incongruent,Yellow,Green,Space,0.0,1139.0316985858242,1.0,4.0,None,52.0,F,3.0
P0001,5.0,Incongruent,Yellow,Blue,,0.0,203.31118254105553,0.0,5.0,None,36.0,,3.0
P0002,6.0,Incongruent,Green,Red,Space,0.0,500.56340505809607,1.0,6.0,None,23.0,M,3.0
P0003,7.0,Neutral,Blue,Green,Space,1.0,435.25724292645197,1.0,7.0,None,31.0,M,
P0004,8.0,Incongruent,Yellow,Green,Space,0.0,392.6330186999537,1.0,8.0,None,38.0,M,3.0
,9.0,Congruent,Blue,Blue,Space,1.0,370.4128869161621,1.0,9.0,None,44.0,M,3.0
P0006,10.0,Congruent,Green,,Space,1.0,332.4830583738524,1.0,10.0,None,25.0,F,3.0
P0007,11.0,Incongruent,Green,Green,Space,0.0,935.0378155414369,0.0,11.0,None,20.0,M,3.0
P0008,12.0,Congruent,Green,Green,Space,1.0,267.56258387573814,1.0,12.0,None,29.0,F,3.0
P0009,13.0,Congruent,Red,Blue,Space,1.0,,1.0,13.0,None,18.0,M,3.0
P0010,14.0,Neutral,Red,Red,Space,0.0,383.59866500372004,0.0,14.0,None,56.0,F,3.0
P0011,15.0,Congruent,Green,Red,Space,1.0,296.42020026666967,0.0,15.0,None,18.0,F,3.0
P0012,16.0,Congruent,Blue,Red,Space,1.0,227.3181933847058,1.0,16.0,None,,M,3.0
P0013,17.0,Congruent,Red,Blue,Space,1.0,356.25773989767055,1.0,17.0,None,42.0,M,3.0
P0014,18.0,Congruent,Green,Yellow,Space,1.0,292.91827071633696,1.0,18.0,None,30.0,F,3.0
P0015,19.0,Incongruent,Blue,Green,Space,0.0,930.1736692234406,1.0,19.0,None,23.0,M,3.0
P0016,20.0,Incongruent,Yellow,Green,Space,0.0,659.5617656114069,1.0,20.0,None,18.0,F,3.0
P0017,21.0,Neutral,Yellow,Blue,Space,0.0,271.34009307042265,1.0,21.0,None,24.0,M,3.0
P0018,22.0,Neutral,,Red,Space,0.0,610.0392326892934,1.0,22.0,None,22.0,F,3.0
P0019,23.0,Neutral,Green,Green,Space,0.0,412.89406250292143,1.0,23.0,None,37.0,M,3.0
P0020,24.0,Neutral,Green,Green,Space,0.0,454.842585604701,1.0,24.0,None,52.0,F,3.0
P0001,25.0,Incongruent,Green,Green,Space,0.0,689.6111299570075,1.0,,None,36.0,M,3.0
P0002,26.0,Incongruent,Blue,Blue,Space,,350.5663210146432,1.0,26.0,None,23.0,M,3.0
P0003,27.0,Neutral,Red,Red,,0.0,404.20357344260117,0.0,27.0,None,31.0,M,3.0
P0004,28.0,Congruent,Green,Green,Space,1.0,257.5617064190112,1.0,28.0,None,38.0,M,3.0
P0005,29.0,Neutral,Red,Blue,Space,1.0,288.64793902265535,1.0,29.0,None,44.0,M,3.0
P0006,30.0,Incongruent,Red,Red,Space,0.0,504.811669778977,1.0,30.0,None,25.0,F,3.0
P0007,31.0,Neutral,Red,Yellow,Space,0.0,291.82300367568115,1.0,,None,20.0,M,3.0
P0008,32.0,Congruent,Blue,Green,Space,1.0,,1.0,32.0,None,29.0,F,3.0
P0009,33.0,Congruent,Red,Red,Space,1.0,295.4979573771093,1.0,33.0,None,18.0,M,3.0
P0010,34.0,Incongruent,Blue,Red,Space,0.0,897.8290421868179,0.0,34.0,None,56.0,F,3.0
P0011,35.0,Neutral,Blue,Blue,Space,0.0,210.40297568269938,1.0,35.0,None,18.0,F,3.0
P0012,36.0,Neutral,Yellow,Blue,Space,0.0,324.9336778763371,1.0,36.0,None,18.0,M,3.0
P0013,37.0,Neutral,Green,Yellow,Space,0.0,611.6704283226084,1.0,37.0,None,42.0,M,3.0
P0014,38.0,Neutral,Blue,Green,Space,0.0,282.1223907012296,1.0,38.0,None,30.0,F,3.0
P0015,39.0,Incongruent,Yellow,Green,Space,0.0,1442.1571135740624,1.0,39.0,None,23.0,M,3.0
P0016,40.0,Congruent,Green,Green,Space,1.0,274.5470677386058,1.0,40.0,None,,F,3.0
P0017,41.0,Congruent,Yellow,Red,Space,1.0,203.69712118481957,1.0,41.0,None,24.0,M,3.0
P0018,42.0,Neutral,Green,Red,Space,0.0,715.1480993368576,0.0,42.0,None,22.0,F,3.0
P0019,43.0,Incongruent,Green,Red,Space,0.0,634.5420823882044,0.0,43.0,None,37.0,M,3.0
P0020,44.0,Neutral,Red,Red,Space,1.0,357.27279713867864,1.0,44.0,None,52.0,F,3.0
P0001,45.0,Neutral,Red,,Space,1.0,422.93658324447637,1.0,45.0,None,36.0,M,3.0
P0002,46.0,Congruent,Blue,Yellow,Space,1.0,232.97542896069876,1.0,46.0,None,23.0,M,3.0
P0003,47.0,Congruent,Yellow,Green,Space,1.0,124.43392228504223,1.0,47.0,,31.0,M,3.0
P0004,48.0,Congruent,Green,Yellow,Space,1.0,287.16281602689514,1.0,48.0,None,38.0,M,3.0
P0005,1.0,Incongruent,Red,Yellow,Space,0.0,1000.4111135909802,1.0,1.0,None,44.0,M,1.0
P0006,2.0,Congruent,Blue,Red,Space,1.0,137.86359202554303,1.0,2.0,None,25.0,F,1.0
P0007,3.0,Incongruent,,Blue,Space,0.0,253.04750248863516,1.0,3.0,None,20.0,M,1.0
P0008,4.0,Neutral,Blue,Red,Space,1.0,309.89794836852843,1.0,4.0,None,29.0,F,1.0
P0009,5.0,Neutral,Green,Blue,Space,1.0,389.2293563595093,1.0,5.0,None,18.0,M,1.0
P0010,6.0,Incongruent,Green,Red,Space,0.0,424.0820770202829,0.0,6.0,None,56.0,F,1.0
P0011,7.0,Neutral,Green,Blue,Space,1.0,396.8122653007054,1.0,7.0,None,18.0,F,1.0
P0012,8.0,Congruent,Green,Red,Space,1.0,261.3356241696974,1.0,8.0,None,18.0,M,1.0
P0013,9.0,Incongruent,,Green,Space,0.0,488.82669155305103,1.0,9.0,None,42.0,M,1.0
P0014,10.0,Congruent,Blue,Green,Space,1.0,311.5606472813295,1.0,10.0,None,30.0,F,1.0
P0015,11.0,Incongruent,Yellow,Yellow,Space,0.0,576.2028308104034,1.0,11.0,None,23.0,M,1.0
P0016,12.0,Congruent,Blue,Blue,Space,1.0,209.60074006030962,0.0,12.0,None,18.0,F,1.0
P0017,13.0,Incongruent,Yellow,Green,Space,0.0,741.8552036715057,0.0,13.0,None,24.0,M,1.0
P0018,14.0,Incongruent,Green,Blue,Space,0.0,605.269462487261,0.0,14.0,None,22.0,F,1.0
P0019,15.0,Incongruent,Blue,Green,Space,0.0,748.1769299473068,0.0,15.0,None,37.0,M,1.0
P0020,16.0,Neutral,Blue,Blue,Space,0.0,333.41973084880186,,16.0,None,52.0,F,1.0
P0001,17.0,Neutral,Blue,Red,Space,1.0,499.1865164038576,1.0,17.0,None,36.0,M,1.0
P0002,18.0,Incongruent,Green,Red,Space,0.0,688.7964332716025,0.0,18.0,None,23.0,M,1.0
P0003,19.0,Neutral,Yellow,Green,Space,1.0,409.500659671815,0.0,19.0,None,31.0,M,1.0
P0004,20.0,Congruent,Green,Blue,Space,1.0,331.57878401007173,1.0,20.0,None,38.0,M,1.0
P0005,21.0,Neutral,Red,Red,Space,1.0,291.3963899855151,1.0,21.0,None,44.0,M,1.0
P0006,22.0,Neutral,Blue,Green,,1.0,,1.0,22.0,None,25.0,F,1.0
P0007,23.0,Neutral,Yellow,Blue,Space,0.0,249.06695308924762,1.0,23.0,None,20.0,M,1.0
P0008,24.0,Congruent,Green,Yellow,Space,1.0,333.23323113663696,1.0,24.0,None,,F,1.0
P0009,25.0,Congruent,Yellow,Green,Space,1.0,346.0776403352763,1.0,25.0,None,18.0,M,1.0
P0010,26.0,Neutral,Yellow,Green,Space,0.0,420.5762730734356,0.0,26.0,None,56.0,F,1.0
P0011,27.0,Neutral,,Yellow,Space,1.0,315.87317266806366,1.0,27.0,None,18.0,F,1.0
P0012,28.0,Incongruent,Blue,Green,Space,0.0,337.1623152687393,1.0,28.0,None,18.0,,1.0
P0013,29.0,Incongruent,Red,Green,Space,0.0,1019.8809876324276,0.0,29.0,None,42.0,M,1.0
P0014,30.0,Congruent,Blue,Green,Space,1.0,154.3233609875908,1.0,30.0,None,30.0,F,1.0
P0015,31.0,Congruent,Red,Blue,Space,1.0,267.8602803635767,1.0,31.0,None,23.0,M,1.0
P0016,32.0,Neutral,Red,Blue,Space,1.0,322.69357088271084,1.0,32.0,None,18.0,F,1.0
P0017,33.0,Neutral,Yellow,Green,Space,0.0,394.94482822228844,1.0,33.0,None,24.0,M,1.0
P0018,34.0,Neutral,Green,Yellow,Space,1.0,272.9263974672423,0.0,34.0,None,22.0,F,1.0
P0019,35.0,Incongruent,Green,Red,Space,0.0,,1.0,35.0,None,37.0,M,1.0
P0020,36.0,Congruent,Yellow,Blue,Space,1.0,538.6827898384711,1.0,36.0,None,52.0,F,1.0
P0001,37.0,Neutral,Green,Green,Space,1.0,177.28899901973043,1.0,37.0,None,36.0,M,1.0
P0002,38.0,Neutral,Green,Blue,Space,0.0,502.49627024450376,1.0,38.0,None,23.0,M,1.0
,,Congruent,Green,Green,Space,1.0,244.03470141784462,1.0,39.0,None,31.0,M,1.0
P0004,40.0,Congruent,Blue,Green,Space,1.0,290.46252998496163,1.0,40.0,None,38.0,M,1.0
P0005,41.0,Congruent,Yellow,Yellow,Space,1.0,223.0056964001323,1.0,41.0,None,44.0,M,1.0
P0006,42.0,Congruent,Blue,Green,Space,1.0,215.70117869166057,1.0,42.0,None,25.0,F,1.0
P0007,43.0,Incongruent,,Yellow,Space,0.0,545.5160566597576,1.0,43.0,None,20.0,M,1.0
P0008,,Neutral,,Blue,Space,0.0,434.67817902499695,1.0,,None,29.0,F,1.0
P0009,45.0,,Yellow,Yellow,Space,0.0,493.1593635133189,1.0,45.0,None,18.0,M,1.0
P0010,46.0,Congruent,Blue,Red,Space,1.0,162.87784997287534,1.0,46.0,None,56.0,F,1.0
P0011,47.0,Incongruent,Green,Yellow,Space,0.0,452.0231963040678,1.0,47.0,None,18.0,F,1.0
P0012,48.0,Neutral,Red,Yellow,Space,0.0,380.1089484741828,1.0,48.0,None,18.0,M,1.0
P0013,1.0,Neutral,Red,Red,Space,1.0,401.91477033795206,1.0,1.0,None,42.0,M,2.0
P0014,2.0,Congruent,Yellow,Blue,Space,1.0,151.94342384897493,1.0,2.0,None,30.0,F,2.0
P0015,3.0,Congruent,Blue,Yellow,Space,1.0,480.0346423471631,1.0,3.0,None,23.0,M,2.0
P0016,4.0,Neutral,Green,Red,Space,0.0,336.4262330414589,0.0,4.0,None,18.0,F,2.0
P0017,5.0,Incongruent,Green,Green,Space,0.0,618.2824998965085,1.0,5.0,None,24.0,M,2.0
P0018,6.0,Congruent,Yellow,Blue,Space,1.0,260.0158618507383,1.0,6.0,None,22.0,F,2.0
P0019,7.0,Incongruent,Red,Red,Space,0.0,1199.6653369746855,0.0,7.0,None,37.0,M,2.0
P0020,8.0,Neutral,Yellow,Yellow,Space,1.0,517.4130814031671,1.0,,None,52.0,F,2.0
P0001,9.0,Congruent,Green,Green,Space,1.0,256.39140490725305,1.0,9.0,None,36.0,M,2.0
P0002,10.0,Neutral,Red,,Space,1.0,578.8871151745283,1.0,10.0,None,23.0,M,2.0
P0003,11.0,Incongruent,Green,Green,Space,0.0,527.213184571794,1.0,11.0,None,31.0,M,2.0
P0004,12.0,Congruent,Blue,Yellow,,1.0,142.44121286047135,0.0,12.0,None,38.0,M,2.0
P0005,13.0,Neutral,Yellow,Red,Space,0.0,324.12311436755476,1.0,13.0,None,44.0,M,2.0
P0006,14.0,Congruent,Green,Red,Space,1.0,251.56231982477928,1.0,14.0,,25.0,F,2.0
P0007,15.0,Neutral,Green,Yellow,Space,0.0,351.74685698901294,1.0,15.0,None,20.0,M,2.0
P0008,16.0,Congruent,Red,Yellow,Space,1.0,252.93391424598795,1.0,16.0,None,29.0,F,2.0
P0009,17.0,Neutral,Yellow,Yellow,Space,0.0,773.7615037601103,1.0,17.0,None,18.0,M,2.0
P0010,18.0,Neutral,Blue,Yellow,Space,1.0,457.27542688387797,1.0,18.0,None,56.0,F,2.0
P0011,19.0,Incongruent,Blue,Blue,Space,0.0,1921.0588545035193,0.0,19.0,None,18.0,F,2.0
P0012,,Congruent,Blue,,Space,1.0,164.34597845577957,1.0,20.0,None,18.0,M,2.0
P0013,21.0,Congruent,Red,,Space,1.0,328.7428050592026,1.0,21.0,None,42.0,M,2.0
P0014,22.0,Neutral,Yellow,Blue,Space,1.0,354.89225737412124,1.0,22.0,None,30.0,F,2.0
P0015,23.0,Congruent,Green,Blue,Space,1.0,148.29175018191236,1.0,23.0,None,23.0,M,2.0
P0016,24.0,Neutral,Blue,Green,Space,0.0,185.02221429031852,1.0,24.0,None,18.0,,2.0
P0017,25.0,Congruent,Blue,Blue,Space,1.0,212.27084730800348,0.0,25.0,None,24.0,M,2.0
P0018,26.0,Congruent,Yellow,Red,Space,1.0,325.76842596603234,1.0,26.0,None,22.0,F,2.0
P0019,27.0,Incongruent,Green,Red,Space,0.0,684.0610432421395,1.0,27.0,None,37.0,M,2.0
P0020,28.0,Neutral,Blue,Red,Space,0.0,251.13557926785168,1.0,28.0,None,52.0,F,2.0
P0001,29.0,Congruent,Green,Green,Space,1.0,277.4977523423868,1.0,29.0,None,36.0,M,2.0
P0002,30.0,Neutral,Blue,Blue,Space,0.0,242.55742575251816,0.0,30.0,None,23.0,M,2.0
P0003,31.0,Incongruent,Yellow,Red,Space,0.0,615.793481582594,1.0,31.0,None,31.0,M,2.0
P0004,32.0,Congruent,Red,Blue,Space,1.0,168.24933002102304,1.0,32.0,None,38.0,M,2.0
P0005,33.0,Neutral,Yellow,Green,Space,0.0,549.0873959589153,1.0,33.0,None,44.0,M,2.0
P0006,34.0,Neutral,Green,Red,Space,1.0,412.53982916050523,1.0,34.0,None,25.0,F,2.0
P0007,35.0,Congruent,Green,Blue,Space,1.0,207.18146032880114,1.0,35.0,None,20.0,M,2.0
P0008,,Incongruent,Blue,Red,Space,0.0,896.2808055534873,0.0,36.0,None,29.0,F,2.0
P0009,37.0,Congruent,Yellow,Green,Space,1.0,251.22729624970205,1.0,37.0,None,18.0,M,2.0
P0010,38.0,Incongruent,Blue,Green,Space,0.0,571.05716233796,1.0,38.0,None,56.0,F,2.0
P0011,39.0,Incongruent,Green,Red,Space,0.0,550.0894090686686,1.0,39.0,None,18.0,F,2.0
P0012,40.0,Incongruent,Red,Yellow,Space,0.0,1081.2171370453002,1.0,40.0,None,18.0,M,2.0
P0013,41.0,Congruent,Red,Red,Space,1.0,234.95108251220017,1.0,41.0,None,42.0,M,2.0
P0014,,Neutral,Red,Blue,Space,1.0,354.0135136069082,1.0,42.0,None,30.0,F,2.0
P0015,43.0,Incongruent,Blue,Blue,Space,0.0,596.1415968484273,0.0,43.0,None,23.0,M,2.0
P0016,44.0,Congruent,Green,Red,Space,1.0,327.74891327980447,1.0,44.0,None,18.0,F,2.0
P0017,45.0,Neutral,Red,Yellow,Space,0.0,351.14599602734097,1.0,45.0,None,24.0,M,2.0
P0018,46.0,Neutral,Yellow,Yellow,Space,1.0,431.8007777476912,0.0,46.0,None,22.0,F,2.0
P0019,47.0,Congruent,Red,Green,Space,1.0,216.51946020346927,1.0,47.0,None,37.0,M,2.0
P0020,48.0,Incongruent,Green,Red,Space,0.0,798.874040640906,1.0,48.0,None,52.0,F,2.0
P0001,1.0,Neutral,Blue,Red,Space,0.0,238.98379565511777,1.0,1.0,None,36.0,M,3.0
P0002,2.0,Congruent,Red,Red,Space,1.0,238.8527084917328,1.0,2.0,None,23.0,M,3.0
P0003,3.0,Congruent,Red,Yellow,Space,1.0,175.45975957367503,1.0,3.0,None,31.0,M,3.0
P0004,4.0,Neutral,Red,Yellow,Space,1.0,233.58402445265418,1.0,4.0,None,38.0,M,3.0
P0005,5.0,Congruent,Yellow,Blue,Space,1.0,222.34985083840144,1.0,5.0,None,44.0,M,3.0
P0006,6.0,Incongruent,Green,Red,Space,0.0,702.6498237048254,1.0,,None,25.0,F,3.0
P0007,7.0,Incongruent,Green,Blue,,,367.4510242424592,1.0,7.0,None,20.0,M,3.0
P0008,8.0,Incongruent,Blue,Blue,Space,0.0,597.9992345962899,0.0,8.0,None,29.0,F,3.0
P0009,9.0,Incongruent,Yellow,Red,Space,0.0,729.5124128389789,1.0,9.0,None,18.0,M,3.0
P0010,10.0,Incongruent,Red,Green,Space,0.0,585.8756204046693,1.0,10.0,None,56.0,F,3.0
P0011,11.0,Neutral,Green,Red,Space,1.0,386.5680411130537,1.0,11.0,None,18.0,F,3.0
P0012,12.0,Neutral,Red,Yellow,Space,1.0,352.15967223596357,1.0,12.0,,18.0,M,3.0
P0013,13.0,Neutral,Yellow,Yellow,Space,1.0,381.4911146101347,1.0,13.0,None,42.0,M,3.0
P0014,14.0,Incongruent,Red,Yellow,Space,0.0,1024.7025484543146,1.0,14.0,None,30.0,F,3.0
P0015,15.0,Neutral,Green,Green,Space,1.0,243.92250292477527,1.0,15.0,None,23.0,M,
P0016,16.0,Neutral,Green,Yellow,Space,1.0,226.35395287803667,1.0,16.0,None,18.0,F,3.0
P0017,17.0,,Blue,Blue,Space,1.0,247.61598807062254,1.0,17.0,None,24.0,M,3.0
P0018,18.0,Neutral,Blue,Green,Space,1.0,207.12069478671074,1.0,18.0,None,22.0,F,3.0
P0019,19.0,Congruent,Yellow,Green,Space,1.0,329.6830035157478,1.0,19.0,None,37.0,M,3.0
P0020,20.0,Congruent,Red,Blue,Space,1.0,291.8302482019801,1.0,20.0,None,52.0,F,3.0
P0001,21.0,Neutral,Yellow,Yellow,Space,0.0,291.0618267464894,,21.0,None,36.0,M,3.0
P0002,22.0,Neutral,Green,Blue,Space,0.0,187.43297370037698,1.0,22.0,None,23.0,M,3.0
P0003,23.0,Neutral,Red,Blue,Space,1.0,389.66557580711384,1.0,23.0,None,31.0,M,3.0
P0004,24.0,Neutral,Yellow,Blue,Space,1.0,607.2046979106254,1.0,24.0,None,,M,3.0
P0005,25.0,Neutral,Green,Yellow,Space,1.0,524.6262489772947,1.0,25.0,None,44.0,M,3.0
P0006,26.0,Incongruent,Red,Green,Space,0.0,360.634062674876,1.0,26.0,None,25.0,F,3.0
P0007,27.0,Congruent,Green,Yellow,Space,1.0,200.62524456713444,1.0,27.0,None,20.0,M,3.0
P0008,28.0,Neutral,Blue,Yellow,Space,0.0,287.0181740903799,0.0,28.0,None,29.0,F,
P0009,29.0,Congruent,Yellow,Yellow,Space,1.0,200.04774445522648,1.0,29.0,None,18.0,M,3.0
P0010,30.0,Neutral,Red,Red,Space,0.0,283.9113320180679,1.0,30.0,None,56.0,F,3.0
P0011,31.0,Incongruent,Green,Yellow,Space,0.0,677.7323819100883,1.0,31.0,None,18.0,F,3.0
P0012,32.0,Neutral,Blue,Blue,Space,1.0,522.2140695786414,1.0,32.0,None,18.0,M,3.0
P0013,33.0,Neutral,,Yellow,Space,1.0,384.4991031759815,1.0,33.0,None,42.0,M,3.0
P0014,34.0,Neutral,Green,Green,Space,1.0,451.6325204249825,,34.0,None,30.0,F,3.0
P0015,35.0,Incongruent,Yellow,Red,Space,0.0,499.6275130795517,1.0,35.0,None,23.0,M,3.0
P0016,36.0,Incongruent,Green,Yellow,Space,0.0,610.6270044357009,0.0,36.0,None,18.0,F,3.0
P0017,37.0,Neutral,Red,Red,Space,1.0,272.70804480931196,1.0,,None,24.0,M,3.0
P0018,38.0,Incongruent,Blue,Red,Space,0.0,765.7965539538006,1.0,38.0,None,22.0,F,3.0
P0019,39.0,Congruent,Yellow,Red,Space,1.0,462.57358850574985,,39.0,None,37.0,M,3.0
P0020,40.0,Incongruent,Blue,Red,Space,0.0,531.7166412396581,0.0,40.0,None,52.0,F,3.0
