User_ID,Session_ID,Referral_Source,Device_Type,Region,Step_1_Visited,Step_2_Clicked,Step_3_Submitted,Step_4_Confirmed,Completion,Exit_Step,Time_Between_Steps_s
U00830,S00830,Direct,Tablet,West,1.0,1.0,0.0,0.0,0.0,3.0,25.932127296833652
U00831,S00831,Organic,Mobile,South,1.0,1.0,1.0,0.0,0.0,4.0,27.63905776035849
,S00832,Direct,Mobile,West,1.0,1.0,0.0,0.0,0.0,3.0,5.830368717975591
U00833,S00833,Referral,Tablet,East,1.0,0.0,0.0,0.0,0.0,2.0,18.14168137466816
U00834,S00834,Paid,Desktop,North,1.0,1.0,1.0,0.0,0.0,4.0,26.188095111773677
U00835,S00835,Social,Tablet,West,1.0,1.0,0.0,0.0,0.0,3.0,30.905499516072876
U00836,S00836,Organic,Mobile,North,1.0,1.0,1.0,1.0,1.0,0.0,10.16882442322808
U00837,S00837,Paid,Mobile,North,1.0,1.0,1.0,0.0,0.0,4.0,24.78585166457716
U00838,S00838,Referral,Mobile,North,1.0,0.0,0.0,0.0,0.0,2.0,42.57226631016176
U00839,S00839,Paid,Tablet,South,1.0,1.0,1.0,0.0,0.0,4.0,22.142013426885
U00840,S00840,Paid,Mobile,North,1.0,1.0,1.0,0.0,0.0,,11.126925692928076
U00841,S00841,Referral,Tablet,South,1.0,1.0,0.0,0.0,0.0,3.0,29.812120747599334
U00842,S00842,Direct,Mobile,West,1.0,0.0,0.0,0.0,0.0,2.0,26.59266771905021
U00843,S00843,Referral,Desktop,South,1.0,1.0,1.0,1.0,1.0,0.0,12.938496952391418
U00844,S00844,Referral,Tablet,South,1.0,1.0,0.0,0.0,0.0,3.0,11.184449507378154
U00845,S00845,Paid,Mobile,North,1.0,0.0,0.0,0.0,0.0,2.0,22.59483986471484
U00846,S00846,Paid,Mobile,West,1.0,1.0,1.0,0.0,0.0,,27.903339263692132
U00847,S00847,Referral,Tablet,North,0.0,0.0,0.0,0.0,0.0,1.0,45.124824807197214
U00848,S00848,Paid,Desktop,West,1.0,1.0,1.0,1.0,1.0,0.0,27.578281710054362
U00849,S00849,Organic,Mobile,North,1.0,0.0,0.0,0.0,0.0,2.0,34.30876367014493
U00850,S00850,Organic,Mobile,West,1.0,1.0,1.0,1.0,1.0,0.0,20.285719131972957
U00851,S00851,Direct,Mobile,West,1.0,1.0,1.0,0.0,0.0,4.0,41.41616483800453
U00852,S00852,Direct,Tablet,South,1.0,1.0,1.0,1.0,1.0,0.0,14.34695141507943
U00853,S00853,Organic,Mobile,South,1.0,1.0,0.0,0.0,0.0,3.0,18.41046331441149
U00854,S00854,Referral,Desktop,West,1.0,1.0,1.0,0.0,0.0,4.0,31.658165973190453
U00855,S00855,Paid,Desktop,East,,1.0,0.0,0.0,0.0,3.0,28.981992569075313
U00856,S00856,Referral,Mobile,West,,1.0,1.0,0.0,0.0,4.0,60.60292217581167
U00857,S00857,Social,Desktop,East,1.0,0.0,0.0,0.0,,2.0,44.704577240552034
U00858,S00858,Organic,,West,1.0,0.0,0.0,0.0,0.0,2.0,48.13424459652218
U00859,S00859,Organic,Tablet,South,1.0,1.0,0.0,0.0,0.0,3.0,6.103294953657091
U00860,S00860,Direct,Desktop,North,1.0,1.0,1.0,1.0,1.0,0.0,30.10962462716582
U00861,S00861,Organic,Desktop,East,1.0,1.0,1.0,0.0,0.0,4.0,8.131129260036248
U00862,S00862,Direct,Desktop,,1.0,1.0,1.0,0.0,0.0,4.0,9.302244320272969
U00863,S00863,Paid,Mobile,South,1.0,1.0,1.0,0.0,0.0,4.0,13.944302031902227
U00864,S00864,Referral,Desktop,East,1.0,1.0,1.0,0.0,0.0,4.0,10.247439517163624
U00865,S00865,Organic,Tablet,South,0.0,0.0,0.0,0.0,0.0,1.0,20.736691937654797
U00866,S00866,Referral,Desktop,East,1.0,1.0,0.0,0.0,0.0,3.0,39.792545106509074
U00867,S00867,Paid,Tablet,East,1.0,1.0,0.0,0.0,0.0,3.0,21.75811700166242
U00868,S00868,Direct,Mobile,East,1.0,0.0,0.0,0.0,0.0,2.0,
,S00869,Organic,Tablet,East,1.0,0.0,0.0,0.0,0.0,2.0,11.601761971735625
U00870,S00870,Paid,Tablet,South,1.0,1.0,0.0,0.0,0.0,3.0,4.769773268829498
U00871,S00871,Organic,Mobile,South,1.0,1.0,1.0,0.0,0.0,4.0,12.21223975958047
U00872,S00872,Paid,Desktop,West,1.0,1.0,1.0,0.0,0.0,4.0,13.020132407829628
U00873,S00873,Referral,Mobile,East,1.0,0.0,0.0,0.0,0.0,2.0,53.01166404078058
U00874,S00874,Organic,Tablet,North,1.0,0.0,0.0,0.0,0.0,2.0,27.467355306413584
U00875,S00875,Organic,Desktop,East,1.0,1.0,1.0,1.0,1.0,0.0,20.453055351698307
U00876,S00876,Paid,Tablet,West,1.0,0.0,0.0,0.0,0.0,2.0,18.348962427601393
U00877,S00877,Referral,Mobile,West,1.0,1.0,0.0,0.0,0.0,3.0,
U00878,S00878,Referral,Tablet,North,1.0,0.0,0.0,0.0,0.0,2.0,28.12911490948173
U00879,S00879,Referral,Tablet,South,1.0,0.0,0.0,0.0,0.0,2.0,24.10406267559956
U00880,S00880,Organic,Mobile,West,1.0,1.0,0.0,0.0,0.0,3.0,15.022529510064992
U00881,S00881,Paid,,North,0.0,0.0,0.0,0.0,0.0,1.0,78.40467826870844
U00882,S00882,Paid,Desktop,South,1.0,0.0,0.0,0.0,0.0,2.0,38.14086737496524
U00883,S00883,Paid,,South,1.0,1.0,1.0,0.0,0.0,4.0,43.96510600974506
U00884,S00884,Social,Mobile,South,1.0,1.0,0.0,0.0,0.0,3.0,16.817061925095576
U00885,S00885,Referral,Desktop,North,1.0,0.0,0.0,0.0,0.0,2.0,12.067818984291165
U00886,,Paid,Desktop,South,1.0,1.0,1.0,0.0,0.0,4.0,
U00887,S00887,Direct,Tablet,West,1.0,1.0,0.0,0.0,0.0,3.0,18.510083807737875
U00888,S00888,Direct,Mobile,East,1.0,1.0,,0.0,0.0,4.0,36.71618400014726
U00889,S00889,Paid,Desktop,West,1.0,1.0,1.0,0.0,0.0,4.0,53.226553020366424
U00890,S00890,Paid,Mobile,West,0.0,0.0,0.0,0.0,0.0,1.0,8.4808814594018
U00891,S00891,Paid,Mobile,East,,1.0,0.0,0.0,0.0,3.0,35.52751650058801
U00892,S00892,Organic,Mobile,South,1.0,1.0,0.0,0.0,0.0,3.0,11.396696346685443
U00893,S00893,Organic,Mobile,West,1.0,1.0,1.0,0.0,0.0,4.0,32.014571905747225
U00894,S00894,Organic,Desktop,East,1.0,0.0,0.0,0.0,0.0,2.0,46.1950318636857
U00895,S00895,Direct,Mobile,South,1.0,1.0,1.0,0.0,0.0,4.0,23.95838094378979
U00896,S00896,Direct,Tablet,South,1.0,1.0,0.0,0.0,0.0,,21.679481145885195
U00897,S00897,Referral,Mobile,West,0.0,0.0,0.0,0.0,0.0,1.0,16.495585110447934
U00898,S00898,Paid,Tablet,North,1.0,1.0,0.0,0.0,0.0,3.0,9.754881462451914
U00899,S00899,Referral,Mobile,East,1.0,0.0,0.0,0.0,0.0,2.0,12.924779240587279
U00900,S00900,Organic,Tablet,West,1.0,1.0,1.0,1.0,1.0,0.0,8.720759103879152
U00901,S00901,Referral,Desktop,South,,1.0,1.0,0.0,0.0,4.0,20.045738796658142
U00902,S00902,Paid,Tablet,North,1.0,1.0,0.0,0.0,0.0,3.0,29.875125053538426
U00903,S00903,Paid,Desktop,East,1.0,0.0,0.0,0.0,0.0,2.0,41.75483193917232
U00904,S00904,Organic,Tablet,South,1.0,0.0,0.0,0.0,0.0,2.0,41.893346556700564
U00905,S00905,Social,Mobile,East,1.0,0.0,0.0,0.0,0.0,2.0,36.51663613264574
U00906,S00906,Organic,Desktop,East,1.0,1.0,0.0,0.0,0.0,3.0,51.33903255369787
U00907,S00907,Social,Tablet,South,1.0,,0.0,0.0,0.0,3.0,53.64356961052376
U00908,S00908,Organic,Tablet,North,1.0,1.0,1.0,0.0,0.0,4.0,23.732098232153593
U00909,S00909,Organic,Tablet,West,1.0,1.0,1.0,0.0,0.0,4.0,15.501744918426063
U00910,S00910,Referral,Tablet,South,1.0,1.0,,0.0,0.0,3.0,15.24893733452313
U00911,S00911,Social,Mobile,East,1.0,1.0,1.0,1.0,1.0,0.0,20.752726049425135
U00912,S00912,Organic,Tablet,West,1.0,1.0,0.0,0.0,0.0,3.0,17.657590855336842
U00913,S00913,Direct,Desktop,West,1.0,1.0,0.0,0.0,0.0,3.0,14.80229984155185
U00914,S00914,Direct,Desktop,South,,1.0,1.0,1.0,1.0,0.0,14.769572750667825
U00915,S00915,Paid,Desktop,North,0.0,0.0,0.0,0.0,0.0,1.0,11.140319859192408
U00916,S00916,Organic,Mobile,West,1.0,0.0,0.0,0.0,0.0,2.0,9.2071477461222
U00917,S00917,Direct,Mobile,South,1.0,1.0,0.0,0.0,0.0,3.0,9.195097901762223
U00918,S00918,Organic,Mobile,East,1.0,1.0,0.0,0.0,0.0,3.0,40.36069102194745
U00919,,Direct,Mobile,South,1.0,0.0,0.0,0.0,0.0,2.0,8.185990921383162
U00920,S00920,Referral,Tablet,West,1.0,0.0,0.0,0.0,0.0,2.0,5.200593383759966
U00921,S00921,Referral,Tablet,South,0.0,0.0,0.0,0.0,0.0,1.0,5.056604499141853
U00922,S00922,Paid,Desktop,South,1.0,0.0,0.0,0.0,0.0,2.0,9.677450363536849
U00923,S00923,Organic,Desktop,South,1.0,1.0,1.0,0.0,0.0,4.0,52.626430491128055
U00924,S00924,Referral,Mobile,North,,1.0,0.0,0.0,0.0,3.0,10.905893160293655
U00925,S00925,Social,Mobile,West,1.0,0.0,0.0,0.0,0.0,2.0,11.571070979443592
U00926,S00926,Organic,Tablet,East,0.0,0.0,0.0,0.0,0.0,1.0,102.50446655362703
U00927,S00927,Referral,Mobile,South,1.0,0.0,0.0,0.0,0.0,2.0,22.025844161334597
U00928,S00928,Organic,Mobile,South,1.0,0.0,0.0,0.0,0.0,2.0,5.023143456471977
U00929,S00929,Organic,Desktop,West,1.0,1.0,1.0,0.0,0.0,4.0,18.068925149629873
U00930,S00930,Paid,Tablet,East,1.0,0.0,0.0,0.0,0.0,2.0,19.283782705785562
U00931,S00931,Referral,Desktop,North,1.0,1.0,1.0,1.0,1.0,0.0,38.143105743705824
U00932,S00932,Organic,Mobile,North,1.0,1.0,1.0,1.0,1.0,0.0,20.79978779630984
U00933,S00933,Paid,Desktop,East,1.0,1.0,0.0,0.0,0.0,3.0,65.06195777574763
U00934,S00934,Organic,Mobile,West,1.0,0.0,0.0,0.0,0.0,2.0,9.16856957531372
U00935,S00935,Social,Tablet,North,1.0,0.0,0.0,0.0,0.0,2.0,49.346783147634085
U00936,S00936,Organic,Desktop,South,1.0,1.0,1.0,0.0,0.0,4.0,27.689811026964737
U00937,S00937,Social,Desktop,South,1.0,1.0,1.0,0.0,0.0,4.0,20.64416174659556
U00938,S00938,Organic,Desktop,South,1.0,1.0,0.0,0.0,0.0,3.0,41.43738578953294
U00939,S00939,Referral,Desktop,,1.0,,0.0,0.0,0.0,2.0,22.09363792218056
U00940,S00940,Organic,Desktop,East,1.0,0.0,0.0,0.0,0.0,2.0,12.454599801535272
U00941,S00941,Paid,Desktop,West,1.0,1.0,1.0,1.0,1.0,0.0,6.215449826082886
U00942,S00942,Paid,Mobile,West,0.0,0.0,0.0,0.0,0.0,1.0,33.32605269471915
U00943,S00943,Paid,Mobile,South,1.0,1.0,1.0,0.0,0.0,4.0,25.09488941028108
U00944,S00944,Paid,Mobile,South,1.0,1.0,0.0,0.0,0.0,3.0,30.878982300568623
U00945,,Referral,Mobile,South,1.0,1.0,0.0,0.0,0.0,3.0,2.280037915865054
U00946,S00946,Organic,Desktop,West,1.0,0.0,0.0,0.0,0.0,2.0,6.811596040072223
U00947,S00947,Direct,Desktop,South,1.0,1.0,1.0,0.0,0.0,4.0,29.738618968864767
U00948,S00948,Referral,Desktop,South,1.0,1.0,1.0,1.0,1.0,0.0,15.552724448462104
U00949,S00949,Paid,Mobile,West,1.0,1.0,0.0,0.0,0.0,3.0,28.612720367242556
U00950,S00950,Organic,Mobile,North,1.0,1.0,0.0,0.0,0.0,3.0,21.70522074745802
U00951,S00951,Paid,Tablet,East,1.0,1.0,1.0,,1.0,0.0,7.807446734661505
U00952,S00952,Paid,Desktop,East,1.0,1.0,1.0,1.0,1.0,0.0,7.425802920182112
U00953,S00953,Paid,Desktop,North,1.0,0.0,0.0,0.0,0.0,2.0,34.78909988120535
U00954,S00954,Paid,Mobile,North,1.0,1.0,0.0,0.0,0.0,3.0,21.457291732231436
U00955,S00955,Social,Tablet,South,1.0,0.0,0.0,0.0,0.0,2.0,13.47058875590674
U00956,S00956,Organic,Mobile,North,1.0,0.0,0.0,0.0,0.0,2.0,83.61244271132189
U00957,S00957,Organic,Mobile,West,1.0,0.0,0.0,0.0,0.0,2.0,59.13175563442929
U00958,S00958,Direct,Desktop,South,1.0,1.0,0.0,0.0,0.0,3.0,41.85295843480601
U00959,S00959,,Mobile,East,1.0,0.0,0.0,0.0,0.0,2.0,15.000378486952231
U00960,S00960,Paid,Tablet,East,1.0,0.0,0.0,0.0,0.0,2.0,11.167592269390381
U00961,S00961,Organic,Tablet,East,1.0,1.0,1.0,0.0,0.0,4.0,48.28508876096015
U00962,S00962,Paid,Mobile,South,1.0,1.0,1.0,0.0,0.0,4.0,27.37846907333949
U00963,S00963,Organic,Tablet,North,1.0,1.0,1.0,0.0,0.0,4.0,25.595138767599913
U00964,S00964,Paid,Tablet,West,1.0,0.0,0.0,0.0,0.0,2.0,22.838095701108113
U00965,S00965,Social,Desktop,South,1.0,1.0,1.0,0.0,0.0,4.0,20.034511081214497
U00966,S00966,Paid,Tablet,West,1.0,1.0,1.0,0.0,0.0,4.0,12.362892738755775
U00967,,Social,Desktop,West,1.0,0.0,0.0,0.0,0.0,2.0,22.948876408746496
U00968,S00968,Direct,Mobile,South,1.0,1.0,0.0,0.0,0.0,3.0,30.35572759326788
U00969,S00969,Paid,Mobile,,1.0,0.0,0.0,0.0,0.0,2.0,31.32415962696736
,S00970,Organic,Mobile,East,1.0,1.0,1.0,0.0,0.0,4.0,13.05969759367149
U00971,S00971,Organic,Tablet,East,1.0,0.0,0.0,0.0,0.0,2.0,16.949071909304077
U00972,,Paid,Mobile,North,1.0,1.0,0.0,0.0,0.0,3.0,21.545505269548553
U00973,S00973,Direct,Tablet,East,1.0,1.0,1.0,0.0,,4.0,10.900124996260812
U00974,S00974,Referral,Mobile,East,1.0,1.0,1.0,0.0,0.0,4.0,9.620402455761443
U00975,S00975,Organic,Tablet,East,1.0,1.0,0.0,0.0,0.0,3.0,18.293480240415132
U00976,S00976,Paid,Mobile,North,1.0,0.0,0.0,0.0,0.0,2.0,15.389353066966676
U00977,S00977,Social,Mobile,South,1.0,1.0,0.0,0.0,0.0,3.0,35.86180989360562
U00978,S00978,Referral,Mobile,West,1.0,1.0,,1.0,1.0,0.0,15.165028397020002
U00979,S00979,Organic,Tablet,West,1.0,1.0,1.0,1.0,1.0,0.0,8.75099833759748
U00980,S00980,Paid,Tablet,East,1.0,0.0,0.0,0.0,0.0,2.0,19.13576457135373
U00981,S00981,,Mobile,East,1.0,1.0,1.0,1.0,1.0,0.0,7.632951761790061
U00982,S00982,Organic,Mobile,East,1.0,0.0,0.0,0.0,0.0,2.0,12.94456982034785
U00983,S00983,Direct,Mobile,North,1.0,0.0,0.0,0.0,0.0,2.0,15.40616708187115
U00984,S00984,Organic,Desktop,North,0.0,0.0,0.0,0.0,,1.0,6.085118659917372
U00985,S00985,Organic,Tablet,East,,1.0,1.0,0.0,0.0,4.0,9.103391740613917
U00986,S00986,Social,Mobile,North,1.0,1.0,0.0,0.0,0.0,3.0,12.310590347288436
U00987,S00987,Organic,Mobile,South,1.0,1.0,1.0,0.0,0.0,4.0,7.442656935903108
U00988,S00988,Direct,Tablet,East,1.0,1.0,1.0,0.0,0.0,4.0,23.177034894380803
U00989,S00989,Paid,Mobile,West,1.0,1.0,1.0,0.0,0.0,4.0,37.528521265098874
U00990,S00990,Organic,Mobile,South,1.0,1.0,0.0,0.0,0.0,3.0,12.21091792889624
U00991,S00991,Referral,Desktop,South,1.0,1.0,0.0,0.0,0.0,3.0,7.030077195675036
U00992,S00992,,Tablet,West,1.0,0.0,0.0,0.0,0.0,2.0,22.602996954424523
U00993,S00993,Referral,Tablet,West,1.0,1.0,0.0,0.0,0.0,3.0,14.615008126224865
U00994,S00994,Referral,Desktop,South,1.0,1.0,1.0,0.0,0.0,4.0,15.52892934976532
U00995,S00995,Referral,,North,1.0,1.0,0.0,0.0,0.0,3.0,17.77715697211937
U00996,S00996,Referral,Desktop,,1.0,1.0,1.0,0.0,0.0,4.0,19.825916721370962
U00997,S00997,Referral,,North,1.0,0.0,0.0,0.0,0.0,2.0,22.901167903572404
U00998,S00998,Referral,Desktop,South,0.0,0.0,0.0,0.0,0.0,1.0,2.1702443663316333
U00999,S00999,Direct,Mobile,West,1.0,1.0,0.0,0.0,0.0,3.0,28.681410449223925
U01000,S01000,Paid,Mobile,South,1.0,1.0,0.0,0.0,0.0,3.0,30.023408682467895
